customer_id,name,state,city,total_orders,lifetime_value,avg_order_value,first_order,last_order,segment
C01141,Krish Bawa,Uttar Pradesh,Hazaribagh,2,150025.65,75012.83,2024-03-27,2024-07-13,Silver
C01655,Vivaan Sandal,West Bengal,Darbhanga,3,149833.46,49944.49,2023-03-07,2024-09-14,Silver
C01846,Vedant Babu,Haryana,Srikakulam,1,149276.3,149276.3,2022-02-15,2022-02-15,Silver
C01765,Ekalinga Sama,Telangana,Ozhukarai,2,148465.95,74232.98,2022-11-24,2022-12-12,Silver
C01502,Noah Doshi,Uttar Pradesh,Nagaon,3,148428.53,49476.18,2022-05-09,2023-11-18,Silver
C00916,Aarav Minhas,Uttar Pradesh,Motihari,2,148143.53,74071.76,2022-07-22,2023-12-24,Silver
C01308,Tanay Madan,Madhya Pradesh,Kolhapur,1,147994.92,147994.92,2024-05-11,2024-05-11,Silver
C00971,Qasim Wagle,Madhya Pradesh,Motihari,2,147879.17,73939.59,2023-12-23,2024-09-23,Silver
C01989,Yug Rai,Tamil Nadu,Malegaon,3,147779.1,49259.7,2022-09-13,2024-08-18,Silver
C01038,Omkaar Dey,Telangana,Kota,2,147677.0,73838.5,2023-10-11,2024-12-05,Silver
C00082,Ekaja Sawhney,Karnataka,Sambalpur,1,147612.86,147612.86,2024-05-04,2024-05-04,Silver
C01585,Jasmit Dass,Telangana,Pune,3,147508.11,49169.37,2022-07-30,2024-04-26,Silver
C01887,Vrinda Savant,Odisha,Nadiad,4,147134.92,36783.73,2023-01-20,2024-01-22,Silver
C00061,Matthew Sane,Rajasthan,Berhampur,3,146655.49,48885.16,2022-07-31,2023-05-27,Silver
C01648,Lipika Chada,Rajasthan,Amaravati,3,146548.38,48849.46,2022-02-12,2023-03-28,Silver
C01408,Chavvi Bakshi,Gujarat,Thanjavur,2,146099.08,73049.54,2022-11-05,2023-12-23,Silver
C01295,Vincent Prabhakar,Tamil Nadu,Muzaffarpur,3,146037.94,48679.31,2022-10-13,2024-03-29,Silver
C00430,Eshana Naidu,Maharashtra,North Dumdum,3,145931.98,48643.99,2022-08-03,2024-07-18,Silver
C01676,Champak Nagar,Uttar Pradesh,Kolkata,1,145642.33,145642.33,2024-08-19,2024-08-19,Silver
C00465,Ekta Goswami,Telangana,Deoghar,3,145569.32,48523.11,2022-08-09,2023-12-28,Silver
C01354,Anthony Kala,Maharashtra,Mirzapur,2,145404.97,72702.49,2022-04-29,2022-08-25,Silver
C00835,George Datta,Rajasthan,Jalgaon,2,145337.86,72668.93,2024-03-30,2024-11-08,Silver
C01091,Pushti Ranganathan,Odisha,Patiala,2,145225.33,72612.67,2024-05-31,2024-12-01,Silver
C00122,Bhavna Kunda,West Bengal,Visakhapatnam,3,145079.63,48359.88,2022-05-07,2024-06-22,Silver
C00506,Warjas Patla,Pune,Parbhani,1,144949.94,144949.94,2023-08-06,2023-08-06,Silver
C01337,Eta Dalal,Bihar,Bilaspur,2,144948.3,72474.15,2024-07-12,2024-10-30,Silver
C00476,Adweta Pau,Uttar Pradesh,Satara,2,144771.24,72385.62,2024-08-13,2024-09-15,Silver
C01886,Kevin Sastry,Maharashtra,Shimoga,2,144675.95,72337.97,2022-03-18,2022-11-29,Silver
C01092,Baljiwan Merchant,West Bengal,Bareilly,1,144671.41,144671.41,2023-03-22,2023-03-22,Silver
C00075,Teerth Gade,Odisha,Jaipur,1,144037.91,144037.91,2022-06-03,2022-06-03,Silver
C00284,Nachiket Mitra,Gujarat,Buxar,3,143884.94,47961.65,2022-05-31,2024-08-11,Silver
C00903,Rushil Baria,Kerala,Mirzapur,1,143592.57,143592.57,2024-08-18,2024-08-18,Silver
C00399,Ekalinga Ghosh,Maharashtra,Patna,3,143354.09,47784.7,2022-07-10,2024-12-12,Silver
C01315,Yashasvi Dutta,Pune,North Dumdum,2,143121.46,71560.73,2022-11-14,2024-07-09,Silver
C01738,Azad Oommen,Maharashtra,Guntur,4,143018.98,35754.75,2022-08-02,2024-08-02,Silver
C01458,Ekapad Kala,Tamil Nadu,Buxar,2,142947.99,71473.99,2024-07-31,2024-09-18,Silver
C01485,Hamsini Sathe,Kerala,Sirsa,2,142376.84,71188.42,2022-01-11,2024-07-16,Silver
C01993,Omaja Madan,Madhya Pradesh,Kolkata,3,141976.28,47325.43,2022-12-09,2024-11-14,Silver
C01680,Eesha Manne,Haryana,Machilipatnam,2,141728.66,70864.33,2024-02-22,2024-06-12,Silver
C01669,Kritika Dash,Karnataka,Solapur,1,141557.82,141557.82,2024-08-14,2024-08-14,Silver
C01761,Xavier Wagle,Telangana,Pondicherry,2,141549.63,70774.81,2022-09-02,2023-04-10,Silver
C00450,Gabriel Nagi,Kerala,Guntakal,3,141313.95,47104.65,2023-05-31,2023-12-09,Silver
C00269,Chaitaly Saran,Kerala,Bangalore,4,141012.98,35253.25,2022-01-30,2024-09-11,Silver
C01353,Sachi Banerjee,Karnataka,Adoni,4,140997.56,35249.39,2022-10-14,2024-01-08,Silver
C01037,Lavanya Bhatti,Telangana,Suryapet,6,140630.02,23438.34,2022-05-05,2024-06-03,Silver
C00533,Jairaj Sastry,Pune,Ongole,3,140076.46,46692.15,2022-02-06,2023-10-24,Silver
C00555,Triya Kapadia,Madhya Pradesh,Hindupur,3,139901.19,46633.73,2022-06-24,2023-12-01,Silver
C00759,Tristan Thaker,Odisha,Jamnagar,2,139493.07,69746.54,2023-09-07,2024-12-21,Silver
C01813,Inaya Sathe,Madhya Pradesh,Machilipatnam,3,139431.1,46477.03,2022-06-15,2024-03-18,Silver
C00234,Jason Uppal,Rajasthan,Hapur,4,139296.83,34824.21,2022-11-14,2023-11-29,Silver
C01774,Shaurya Dey,Gujarat,Kumbakonam,4,138965.29,34741.32,2022-01-09,2024-11-12,Silver
C00454,Vamakshi Tailor,Madhya Pradesh,Guntakal,3,138455.1,46151.7,2022-04-29,2023-06-07,Silver
C00486,Chandran Dhillon,Pune,Uluberia,3,138303.82,46101.27,2024-08-06,2024-12-25,Silver
C00201,Hemal Lata,Telangana,Sambalpur,2,137925.76,68962.88,2022-07-24,2023-08-13,Silver
C00814,Dipta Kunda,Gujarat,Hubli–Dharwad,2,137781.77,68890.89,2023-04-04,2024-12-26,Silver
C00939,Vritti Setty,Madhya Pradesh,Ajmer,3,137616.54,45872.18,2024-03-21,2024-06-19,Silver
C01060,Girindra Khatri,Maharashtra,Rewa,1,137555.28,137555.28,2024-02-01,2024-02-01,Silver
C01415,Yug Krish,Odisha,Purnia,3,137448.09,45816.03,2022-05-16,2023-09-08,Silver
C00797,Gauri Choudhury,Kerala,Sambhal,4,136333.89,34083.47,2022-05-23,2023-08-20,Silver
C00544,Unni Dubey,Telangana,Ajmer,1,135826.11,135826.11,2024-05-04,2024-05-04,Silver
C01958,Ijaya Saran,Kerala,Mumbai,1,135629.05,135629.05,2022-06-24,2022-06-24,Silver
C01868,Neha Bhat,Kerala,Dewas,2,135607.96,67803.98,2023-07-08,2024-06-28,Silver
C01456,Ayaan Chawla,Madhya Pradesh,Phusro,1,135556.56,135556.56,2022-02-02,2022-02-02,Silver
C00259,Om Sinha,Haryana,Firozabad,2,135427.01,67713.51,2022-03-05,2024-12-15,Silver
C00398,Nihal Palla,Tamil Nadu,Jammu,3,135261.38,45087.13,2022-03-22,2022-07-30,Silver
C00980,Luke Raja,Gujarat,Muzaffarnagar,3,135251.13,45083.71,2023-10-12,2024-06-26,Silver
C01177,Prisha Prasad,Bihar,Kochi,2,135202.27,67601.14,2022-02-12,2024-09-08,Silver
C01818,Maanas Ram,Tamil Nadu,Raiganj,1,135019.58,135019.58,2023-03-23,2023-03-23,Silver
C00827,Xavier Khare,Tamil Nadu,Suryapet,1,134614.84,134614.84,2022-03-28,2022-03-28,Silver
C01722,Ishani Bhat,Delhi,Purnia,1,134585.07,134585.07,2023-06-27,2023-06-27,Silver
C00307,Ryan Vora,Tamil Nadu,Ghaziabad,2,134302.09,67151.04,2022-09-29,2022-12-01,Silver
C01017,Charan Pau,Delhi,Giridih,3,134210.38,44736.79,2022-05-18,2023-06-29,Silver
C01211,Balveer Bhargava,Delhi,Karawal Nagar,2,133973.0,66986.5,2022-02-13,2022-06-13,Silver
C01985,Eiravati Halder,Karnataka,Kirari Suleman Nagar,2,133631.59,66815.79,2023-07-07,2023-12-25,Silver
C01824,Upkaar Khatri,Gujarat,Ambala,1,133599.77,133599.77,2023-10-13,2023-10-13,Silver
C00013,Ojas Munshi,Haryana,Tiruchirappalli,1,133404.26,133404.26,2024-02-18,2024-02-18,Silver
C01041,Azad Kibe,Haryana,Salem,4,133242.77,33310.69,2023-12-16,2024-09-15,Silver
C00573,Timothy Borde,Kerala,Bhusawal,2,133107.11,66553.55,2023-04-14,2024-03-28,Silver
C00983,Bishakha Dara,Telangana,Moradabad,5,133072.17,26614.43,2022-02-04,2024-08-18,Silver
C01006,Henry Som,Bihar,Srikakulam,3,132951.09,44317.03,2022-04-12,2023-03-12,Silver
C01224,Aarna Shroff,West Bengal,Bhiwandi,2,132877.73,66438.87,2022-04-06,2024-09-04,Silver
C00755,Advay Sinha,West Bengal,Nashik,2,132661.58,66330.79,2023-02-08,2024-03-16,Silver
C01862,Ishaan Ray,West Bengal,Ambarnath,2,132626.75,66313.38,2022-10-14,2023-05-09,Silver
C01542,Urvashi Vasa,West Bengal,Silchar,3,132574.19,44191.4,2023-03-01,2024-10-30,Silver
C01498,Lopa Jaggi,Kerala,Agartala,4,132561.24,33140.31,2023-07-27,2024-12-16,Silver
C01029,Tanmayi Atwal,Bihar,Sangli-Miraj & Kupwad,2,132451.37,66225.68,2023-01-19,2023-08-20,Silver
C01878,Chaaya Khosla,Haryana,Purnia,1,132353.93,132353.93,2023-08-26,2023-08-26,Silver
C01799,Faraj Bahl,Kerala,Bathinda,3,132259.4,44086.47,2022-01-12,2024-03-10,Silver
C01474,Devika Sethi,Bihar,Berhampur,1,132111.84,132111.84,2023-04-02,2023-04-02,Silver
C00242,Ekantika Seshadri,Tamil Nadu,Singrauli,2,131650.22,65825.11,2022-08-09,2022-12-26,Silver
C00437,Kevin Mammen,Karnataka,Bhagalpur,1,131332.12,131332.12,2024-06-18,2024-06-18,Silver
C00167,Rachana Dayal,Kerala,Sirsa,2,131159.85,65579.93,2022-04-17,2024-09-02,Silver
C01447,Leela Mangat,Tamil Nadu,Ichalkaranji,2,130900.95,65450.47,2023-06-11,2023-09-18,Silver
C00850,Jai Luthra,Kerala,Gaya,4,130802.66,32700.67,2022-01-13,2023-09-16,Silver
C00031,Nimrat Shetty,Maharashtra,Nagaon,3,130786.22,43595.41,2023-11-28,2024-09-28,Silver
C00711,Chanakya Rau,Telangana,Bhimavaram,1,130522.11,130522.11,2022-06-21,2022-06-21,Silver
C01143,Jackson Walla,Haryana,Sagar,2,130318.98,65159.49,2022-08-14,2024-06-17,Silver
C00452,Aarush Sur,Telangana,Kakinada,2,130166.64,65083.32,2022-01-11,2024-10-20,Silver
C00183,Ishanvi Singhal,Bihar,Bhubaneswar,2,130140.89,65070.44,2022-12-15,2024-10-14,Silver
C01609,Zaid Dey,Bihar,Gorakhpur,1,129916.31,129916.31,2024-06-06,2024-06-06,Silver
C01600,Zehaan Parsa,Rajasthan,Gangtok,3,129065.73,43021.91,2022-06-27,2024-08-18,Silver
C01261,Yatan Halder,Uttar Pradesh,Panihati,2,128982.68,64491.34,2022-06-05,2024-12-20,Silver
C00857,Chaaya Sheth,Karnataka,Raichur,2,128625.95,64312.97,2023-12-14,2024-11-23,Silver
C00263,Zayyan Parmer,Tamil Nadu,Tadipatri,1,127911.28,127911.28,2022-02-17,2022-02-17,Silver
C00332,Dayita Radhakrishnan,West Bengal,Dharmavaram,3,127801.78,42600.59,2022-02-03,2024-06-13,Silver
C01866,Nisha Bali,Delhi,Fatehpur,2,127288.05,63644.03,2024-09-01,2024-12-18,Silver
C00905,Anmol Luthra,Uttar Pradesh,Jammu,2,127249.52,63624.76,2024-09-26,2024-10-17,Silver
C00981,Veda Majumdar,Kerala,Gwalior,5,127164.17,25432.83,2022-09-14,2024-10-24,Silver
C00842,Rachita Toor,Karnataka,Rajpur Sonarpur,1,126908.01,126908.01,2022-04-10,2022-04-10,Silver
C00741,Abha Varty,Bihar,Guntur,2,126316.62,63158.31,2023-07-01,2023-10-06,Silver
C01877,Ekani Pillay,Kerala,Allahabad,3,125874.82,41958.27,2022-01-02,2024-10-05,Silver
C01710,Kamala Padmanabhan,Odisha,Siwan,3,125862.34,41954.11,2022-02-19,2023-01-28,Silver
C00529,Gopal Lall,Odisha,Tadepalligudem,3,125737.07,41912.36,2022-08-19,2023-10-04,Silver
C01595,Mekhala Mander,Kerala,Pudukkottai,2,125714.15,62857.07,2022-09-16,2023-10-21,Silver
C01131,Nikita Karan,Pune,North Dumdum,3,125271.88,41757.29,2022-03-11,2023-03-01,Silver
C01969,Xiti Bajwa,Maharashtra,Faridabad,1,124889.04,124889.04,2023-07-22,2023-07-22,Silver
C00783,Laksh Nori,Odisha,Jhansi,3,124518.93,41506.31,2022-04-06,2024-08-30,Silver
C01013,Lila Gopal,Uttar Pradesh,Khora ,1,124497.52,124497.52,2023-12-12,2023-12-12,Silver
C00612,Sneha Goel,West Bengal,Baranagar,2,124353.67,62176.83,2022-02-22,2022-04-21,Silver
C00618,Bahadurjit Sandal,Maharashtra,Bhavnagar,2,124331.65,62165.82,2022-03-26,2024-07-13,Silver
C01095,Nathaniel Doshi,Odisha,Kurnool,3,124265.77,41421.92,2023-06-14,2024-06-15,Silver
C01850,Faqid Chaudhry,Delhi,Buxar,1,124172.13,124172.13,2024-02-03,2024-02-03,Silver
C00485,Neelima Barad,Haryana,Mathura,3,123957.84,41319.28,2022-09-06,2024-01-05,Silver
C00311,Viraj Chandra,Haryana,Navi Mumbai,2,123891.33,61945.66,2023-04-12,2024-03-15,Silver
C01400,Kamala Dube,Bihar,Khammam,3,123829.4,41276.47,2023-03-21,2023-12-01,Silver
C00824,Jyoti Dasgupta,West Bengal,Arrah,3,123768.13,41256.04,2022-01-21,2023-12-27,Silver
C00667,Oeshi Chaudry,Karnataka,Thiruvananthapuram,2,123457.22,61728.61,2024-04-17,2024-11-15,Silver
C01633,Joshua Sanghvi,Tamil Nadu,Bhilai,5,123408.87,24681.77,2023-05-07,2024-12-18,Silver
C01615,Vasudha Bail,Bihar,Gaya,2,123399.67,61699.83,2022-11-01,2024-08-01,Silver
C01364,Dominic Rana,Kerala,Machilipatnam,2,122786.41,61393.21,2022-06-30,2023-03-13,Silver
C01049,Leena Varma,Delhi,Loni,4,122314.73,30578.68,2022-09-06,2024-01-03,Silver
C01336,Krishna Dey,Karnataka,Amritsar,2,122061.03,61030.51,2023-06-16,2024-04-23,Silver
C01307,Ucchal Savant,Tamil Nadu,Satna,4,122038.37,30509.59,2022-03-01,2024-02-22,Silver
C00807,Varsha Vasa,Delhi,Imphal,2,121923.42,60961.71,2023-02-01,2024-06-08,Silver
C01563,Mahika Dhillon,Haryana,Dhanbad,2,121730.93,60865.47,2022-11-28,2024-09-05,Silver
C00600,Rayaan Wason,Rajasthan,Firozabad,3,121448.82,40482.94,2023-10-06,2024-03-15,Silver
C00164,Umang Bandi,Uttar Pradesh,Surendranagar Dudhrej,3,121441.09,40480.36,2022-08-06,2024-03-24,Silver
C00427,Aryan Natt,Delhi,Hazaribagh,4,121266.63,30316.66,2022-02-11,2023-12-27,Silver
C01568,Pratyush Suri,Gujarat,Agartala,3,121226.17,40408.72,2022-05-04,2024-02-11,Silver
C01639,Siya Roy,Karnataka,Hospet,3,121028.64,40342.88,2022-01-22,2024-10-29,Silver
C00611,Imaran Mistry,Gujarat,Hazaribagh,4,120881.05,30220.26,2022-08-26,2024-11-23,Silver
C01297,Warinder Gara,Kerala,Berhampur,2,120754.01,60377.0,2022-01-03,2024-09-30,Silver
C01262,Mohini Arya,Odisha,Dharmavaram,2,120594.82,60297.41,2022-11-24,2023-02-19,Silver
C01212,Anika Mistry,Odisha,Bahraich,2,120456.75,60228.38,2022-03-23,2022-07-06,Silver
C00830,Brinda Murty,Odisha,Chapra,4,120123.89,30030.97,2022-11-12,2023-06-15,Silver
C01242,Karan Varughese,Gujarat,Kadapa,3,120090.59,40030.2,2022-05-28,2023-09-20,Silver
C01975,Neel Narang,Rajasthan,Bhiwandi,4,120004.06,30001.01,2023-04-25,2024-12-08,Silver
C01326,Veda Bath,Odisha,New Delhi,1,119999.19,119999.19,2024-12-27,2024-12-27,Silver
C00927,Vaishnavi Sundaram,Odisha,North Dumdum,2,119726.77,59863.39,2022-07-19,2022-08-22,Silver
C00815,Madhav Ramachandran,Karnataka,Satna,4,119644.39,29911.1,2022-04-05,2024-07-12,Silver
C00037,Gaurang Biswas,West Bengal,Srinagar,2,119524.69,59762.35,2022-07-28,2024-03-19,Silver
C00543,Gauri Vasa,Kerala,Aizawl,2,119221.06,59610.53,2023-02-08,2024-02-14,Silver
C01929,Tripti Dhar,Haryana,Amaravati,1,118981.46,118981.46,2022-11-10,2022-11-10,Silver
C01646,Amruta Srinivas,Maharashtra,Srinagar,4,118962.91,29740.73,2022-12-24,2023-12-15,Silver
C00574,Oliver Tiwari,Pune,Fatehpur,3,118747.0,39582.33,2022-07-20,2024-08-05,Silver
C01441,Jeet Mandal,Maharashtra,Danapur,2,118336.45,59168.22,2022-07-20,2024-03-29,Silver
C01399,Megha Chaudhari,Delhi,Sambalpur,3,118070.37,39356.79,2022-09-10,2023-11-22,Silver
C00563,Aarav Doshi,Madhya Pradesh,Sultan Pur Majra,2,118003.33,59001.67,2024-07-27,2024-12-15,Silver
C01854,Noah Sur,Uttar Pradesh,Mysore,2,117793.03,58896.52,2022-09-10,2023-02-16,Silver
C00224,Jasmit Bhargava,Kerala,Deoghar,1,117125.87,117125.87,2023-04-15,2023-04-15,Silver
C00227,Theodore Sarna,Bihar,Morbi,1,116970.88,116970.88,2024-04-18,2024-04-18,Silver
C00260,Owen Minhas,Gujarat,Jamshedpur,1,116605.17,116605.17,2022-01-17,2022-01-17,Silver
C00303,Barkha Ghosh,Odisha,Alwar,2,115745.74,57872.87,2023-10-08,2024-03-24,Silver
C01497,Pranit Manne,Kerala,Rampur,2,115688.0,57844.0,2022-11-23,2023-02-03,Silver
C01741,Tara Narang,Maharashtra,Satara,3,115405.02,38468.34,2022-03-17,2023-05-10,Silver
C01574,Sarthak Chandra,Telangana,Ghaziabad,3,115132.58,38377.53,2023-03-21,2023-04-26,Silver
C00820,Upadhriti Ramakrishnan,Tamil Nadu,Alappuzha,4,115106.7,28776.67,2023-01-31,2024-11-10,Silver
C00414,Anmol Kulkarni,Gujarat,Dindigul,2,115083.05,57541.53,2022-06-16,2024-02-07,Silver
C01977,Watika Bhattacharyya,Pune,Jamnagar,2,115021.43,57510.71,2022-11-18,2024-03-24,Silver
C01047,Bachittar Chaudhari,Gujarat,Akola,2,114652.19,57326.1,2023-05-10,2023-09-20,Silver
C01562,Girindra Mohan,Maharashtra,Kochi,2,114330.86,57165.43,2022-01-21,2023-12-16,Silver
C00145,Ucchal Biswas,Karnataka,Madanapalle,3,114319.93,38106.64,2023-09-24,2024-04-09,Silver
C01122,Vivaan Sekhon,Maharashtra,Kishanganj,4,114111.18,28527.79,2022-08-02,2024-08-15,Silver
C01793,Arunima Patla,Rajasthan,Ghaziabad,4,113925.51,28481.38,2022-04-08,2024-09-12,Silver
C01384,Harish Anne,Uttar Pradesh,Bangalore,2,113351.32,56675.66,2024-03-12,2024-05-18,Silver
C01222,Faraj Roy,Karnataka,Madurai,2,113165.19,56582.6,2023-12-25,2024-01-04,Silver
C00776,Sai Brar,Rajasthan,Bharatpur,2,112889.3,56444.65,2022-10-22,2023-03-16,Silver
C00268,Jeevika Chada,Tamil Nadu,Kanpur,3,112885.3,37628.43,2022-10-14,2024-11-13,Silver
C01138,Radha Prashad,West Bengal,Dindigul,1,112791.36,112791.36,2022-07-06,2022-07-06,Silver
C01527,Nimrat Babu,Tamil Nadu,Bhatpara,1,112490.9,112490.9,2022-04-12,2022-04-12,Silver
C00313,Maanav Iyengar,Maharashtra,Jalandhar,2,112280.47,56140.24,2022-10-14,2024-01-27,Silver
C00283,Guneet Dua,Kerala,Bhubaneswar,2,111643.69,55821.85,2023-11-26,2024-08-01,Silver
C00278,Yagnesh Biswas,Maharashtra,Morbi,2,111632.23,55816.12,2022-01-04,2022-03-06,Silver
C00206,Mitesh Sodhi,Haryana,Eluru,2,111579.24,55789.62,2023-12-16,2024-02-24,Silver
C01467,Varsha Aggarwal,Tamil Nadu,Ramgarh,2,111200.0,55600.0,2022-12-17,2024-02-23,Silver
C01346,Luke Menon,Telangana,Mysore,2,110805.38,55402.69,2024-01-31,2024-12-12,Silver
C00738,Advaith Kashyap,Bihar,Hospet,1,110641.95,110641.95,2024-09-03,2024-09-03,Silver
C01798,Wishi Sodhi,Telangana,Pimpri-Chinchwad,1,110577.63,110577.63,2022-08-06,2022-08-06,Silver
C00969,Caleb Datta,Haryana,Tadepalligudem,2,110214.81,55107.41,2022-05-27,2024-06-02,Silver
C01479,Nihal Kapadia,Uttar Pradesh,Indore,5,109396.33,21879.27,2022-06-02,2024-07-08,Silver
C00300,Daksha Ramesh,Uttar Pradesh,Bidar,2,109296.5,54648.25,2022-09-24,2024-04-19,Silver
C01839,Chatresh Kibe,Karnataka,Gorakhpur,2,109244.12,54622.06,2022-08-29,2023-08-04,Silver
C01856,Jagvi Chowdhury,Maharashtra,Anand,4,109200.73,27300.18,2022-03-31,2023-12-31,Silver
C00627,Gunbir Bhasin,Telangana,Noida,2,108525.82,54262.91,2022-09-03,2024-12-05,Silver
C00808,Xalak Kashyap,Haryana,Ambattur,1,108345.34,108345.34,2022-08-12,2022-08-12,Silver
C00589,Turvi Dhillon,Maharashtra,Kurnool,3,108195.6,36065.2,2022-10-23,2024-10-26,Silver
C01575,Kevin Krishnamurthy,Uttar Pradesh,Jalandhar,4,108069.91,27017.48,2023-07-27,2024-01-19,Silver
C01659,Sneha More,Rajasthan,Gurgaon,3,107682.01,35894.0,2022-10-25,2024-01-12,Silver
C01514,Charan Puri,Madhya Pradesh,Thane,2,107570.0,53785.0,2022-06-04,2024-05-15,Silver
C00571,Ikshita Soman,Odisha,Coimbatore,3,107312.76,35770.92,2022-07-16,2023-01-22,Silver
C01681,Ekanta Sen,Tamil Nadu,Agra,4,107088.25,26772.06,2022-03-02,2024-07-22,Silver
C01784,Raksha Kapur,Odisha,Ambarnath,1,106854.82,106854.82,2024-03-19,2024-03-19,Silver
C01581,Chanakya Din,Gujarat,Anand,1,106594.41,106594.41,2022-07-09,2022-07-09,Silver
C00970,Utkarsh Gola,Maharashtra,Cuttack,1,106268.21,106268.21,2022-09-22,2022-09-22,Silver
C01804,Nandini Brahmbhatt,Kerala,Kumbakonam,3,106130.58,35376.86,2022-07-13,2024-08-11,Silver
C01008,Bhavini Sachdeva,Maharashtra,Nizamabad,3,105636.75,35212.25,2022-11-13,2024-09-30,Silver
C01984,Chameli Sarraf,Delhi,Khandwa,3,105624.02,35208.01,2022-02-24,2024-11-27,Silver
C01407,Sachi Patla,Gujarat,Bathinda,2,105623.41,52811.71,2024-08-04,2024-11-19,Silver
C01952,Gopal Tripathi,Telangana,Hapur,4,105530.69,26382.67,2022-05-29,2024-10-23,Silver
C01892,Urishilla Som,Uttar Pradesh,Mira-Bhayandar,3,105452.9,35150.97,2022-09-11,2024-06-21,Silver
C00444,Jonathan Peri,Bihar,Karimnagar,3,105444.93,35148.31,2022-03-09,2024-12-16,Silver
C00615,Tara Hayre,Kerala,Chittoor,1,105387.97,105387.97,2024-12-07,2024-12-07,Silver
C01489,Yochana Raval,Bihar,Junagadh,1,104935.75,104935.75,2022-08-29,2022-08-29,Silver
C00251,Aarnav Balay,Bihar,North Dumdum,3,104632.02,34877.34,2022-01-25,2024-10-30,Silver
C01834,Anika Lanka,Pune,Udupi,3,104600.7,34866.9,2022-10-25,2024-05-19,Silver
C01764,Gagan Desai,Delhi,Muzaffarpur,3,104492.03,34830.68,2022-04-20,2023-05-13,Silver
C00281,Nitara Dhingra,Delhi,Pudukkottai,3,104294.69,34764.9,2022-08-21,2024-05-03,Silver
C01190,Laban Sawhney,Telangana,Sangli-Miraj & Kupwad,2,104089.04,52044.52,2022-04-20,2024-06-19,Silver
C01106,Siya Doshi,Haryana,Howrah,1,103923.13,103923.13,2022-02-18,2022-02-18,Silver
C01505,Qadim Setty,Odisha,Burhanpur,3,103703.27,34567.76,2023-03-14,2024-06-12,Silver
C01476,Hemang Bhatnagar,Uttar Pradesh,Bhimavaram,1,103658.72,103658.72,2022-04-23,2022-04-23,Silver
C00702,Jai Jayaraman,Pune,Pali,1,103608.41,103608.41,2024-06-06,2024-06-06,Silver
C00643,Benjamin Kulkarni,Pune,Hazaribagh,2,103359.85,51679.93,2023-08-01,2024-07-07,Silver
C00965,Chandresh Buch,Odisha,Dehradun,2,103328.51,51664.25,2022-02-02,2022-11-06,Silver
C01490,Finn Borra,Delhi,Nellore,4,103211.42,25802.85,2023-03-02,2024-09-21,Silver
C00882,George Keer,Telangana,Rohtak,1,103115.89,103115.89,2024-07-21,2024-07-21,Silver
C00102,Nisha Mitter,Pune,Jamalpur,2,103080.02,51540.01,2023-11-21,2023-12-03,Silver
C00432,Hitesh Pall,Odisha,Madurai,2,103039.8,51519.9,2022-08-29,2022-10-01,Silver
C00467,Niharika Dugar,Maharashtra,Muzaffarnagar,3,102985.25,34328.42,2022-03-20,2024-01-27,Silver
C00443,Tamanna Brar,Kerala,Surat,1,102221.09,102221.09,2023-05-06,2023-05-06,Silver
C00826,Ekaja Kala,Tamil Nadu,Vadodara,2,102191.07,51095.53,2022-08-31,2024-07-28,Silver
C01788,Thomas Gaba,Delhi,Pondicherry,3,102095.07,34031.69,2022-04-08,2024-04-26,Silver
C01686,Ubika Bansal,Bihar,Serampore,2,102033.36,51016.68,2022-12-16,2023-04-29,Silver
C01576,Sara Khalsa,Maharashtra,Davanagere,2,101472.54,50736.27,2024-11-07,2024-11-11,Silver
C01539,Vedhika Gokhale,Odisha,Chapra,1,101409.33,101409.33,2023-09-24,2023-09-24,Silver
C01201,Zaitra Handa,West Bengal,Bokaro,4,101343.19,25335.8,2022-12-07,2024-05-23,Silver
C00425,Bhavini Dave,Haryana,Karaikudi,2,101301.95,50650.97,2024-01-18,2024-12-01,Silver
C00658,Rajata Char,Tamil Nadu,Shimla,2,101247.77,50623.89,2022-02-22,2023-10-28,Silver
C00825,Kala Subramanian,Madhya Pradesh,North Dumdum,4,101176.37,25294.09,2022-05-21,2024-05-11,Silver
C01708,Caleb Varty,Haryana,Imphal,2,100956.66,50478.33,2022-04-01,2024-10-17,Silver
C00210,Priya Kota,Rajasthan,Dhule,2,100950.76,50475.38,2022-09-18,2022-10-02,Silver
C00972,Vinaya Majumdar,Maharashtra,Malda,1,100913.56,100913.56,2023-08-10,2023-08-10,Silver
C00828,Andrew Parsa,Gujarat,Bangalore,2,100810.15,50405.07,2023-10-03,2024-06-02,Silver
C00728,Chasmum Sarma,Bihar,Kulti,3,100464.25,33488.08,2022-09-23,2024-10-21,Silver
C00852,Pushti Saha,Madhya Pradesh,Durg,2,100324.58,50162.29,2022-09-13,2024-07-19,Silver
C01216,Umang Raju,Delhi,Ulhasnagar,2,100231.97,50115.99,2024-05-31,2024-07-15,Silver
C00726,Aadi Vaidya,Uttar Pradesh,Nandyal,2,100035.67,50017.83,2022-05-28,2022-09-29,Silver
C00535,Chakradhar Sarma,Gujarat,Solapur,1,99927.95,99927.95,2022-02-23,2022-02-23,Silver
C00727,Vritti Char,Rajasthan,Davanagere,2,99846.85,49923.43,2022-04-01,2023-05-26,Silver
C00055,Samar Maharaj,Karnataka,Udupi,2,99529.11,49764.56,2023-11-26,2024-04-16,Silver
